question,assumption,plausibility,veracity,evidence_source,evidence,evidence_source_link
,RSV is similar to the flu for babies.,5 (Very Plausible),TRUE,https://www.nfid.org/resource/how-to-tell-the-difference-between-flu-rsv-covid-19-and-the-common-cold/,"Symptoms of influenza (flu), respiratory syncytial (sin-SISH-uhl) virus (RSV), and COVID-19 are similar and may include fever, cough, and shortness of breath. Because the symptoms are similar, it can be difficult to distinguish between illnesses caused by respiratory viruses. To diagnose a potential case, healthcare professionals may use a diagnostic test",https://www.nfid.org/resource/how-to-tell-the-difference-between-flu-rsv-covid-19-and-the-common-cold/
,There are signs that can help identify if my baby has RSV.,4,TRUE,RSV in Infants and Young Children | CDC,"RSV may not be severe when it first starts. However, it can become more severe a few days into the illness. Early symptoms of RSV may include: Runny nose, eating or drinking less, cough, which may progress to wheezing or difficulty breathing. Infants who get an RSV infection almost always show symptoms. This is different from adults, who can sometimes get RSV infections and not have symptoms. In very young infants (less than 6 months old), the symptoms of RSV infection may include: irritability, decreased activity, eating or drinking less, apnea (pauses in breathing for more than 10 seconds)",https://www.cdc.gov/rsv/high-risk/infants-young-children.html
,There may be actions I can take to help my baby if they have RSV.,5 (Very Plausible),TRUE,Symptoms and Care of RSV (Respiratory Syncytial Virus) | CDC,"Take steps to relieve symptoms. Manage fever and pain with over-the-counter fever reducers and pain relievers, such as acetaminophen or ibuprofen. (Never give aspirin to children.) Drink enough fluids. It is important for people with RSV infection to drink enough fluids to prevent dehydration (loss of body fluids). Talk to your healthcare provider before giving your child nonprescription cold medicines. Some medicines contain ingredients that are not good for children.",https://www.cdc.gov/rsv/about/symptoms.html
What happens if labor slows down?,There is a potential harm to the baby if labor slows down.,4,TRUE,"Prolonged Labor: Causes, Risks & Treatment (clevelandclinic.org)","Prolonged labor can increase risks to your baby, including infection (usually passed from parent to baby), fetal distress (a drop in heart rate), perinatal asphyxia (lack of oxygen), shoulder dystocia (getting stuck in the birth canal).",https://my.clevelandclinic.org/health/diseases/24752-prolonged-labor
,There may be ways to avoid or decrease the slowing of labor.,3,TRUE,Prolonged Labor | American Pregnancy Association,"Although some causes of prolonged labor may require medical intervention, there are some steps you can take to ease your way. If you are failing to progress during the latent phase, the best thing to do is relax and wait while the cervix ripens. Take a walk, sleep, or take a warm bath. If drugs are slowing your contractions, you may need to simply wait until they are flushed from your body. Sometimes changing positions may help the process along; lay on your other side, stand, walk, or squat.","https://americanpregnancy.org/healthy-pregnancy/labor-and-birth/prolonged-labor/#:~:text=If%20you%20are%20failing%20to,are%20flushed%20from%20your%20body."
,There are signs that can indicate if labor is slowing down.,3,TRUE,"Prolonged Labor: Causes, Risks & Treatment (clevelandclinic.org)","During prolonged labor, either: The cervix, part of the female
reproductive system, starts to dilate (open) but stops before it's fully dilated to 10 centimeters. The cervix has fully dilated, but the baby stops moving down the birth canal.",https://my.clevelandclinic.org/health/diseases/24752-prolonged-labor
,There are safe actions that can be taken if labor slows down.,3,TRUE,"Prolonged Labor: Causes, Risks & Treatment (clevelandclinic.org)","If you're in prolonged labor during the first stage, the goal is to encourage stronger contractions to help dilate your cervix. Your healthcare provider may recommend: •Nipple massage, if appropriate, to help your body naturally release more oxytocin, which encourages stronger contractions. Breaking your water or artificial rupture of membranes (AROM), also called amniotomy. Medication, such as oxytocin (Pitocin®) or other medications to help ripen your cervix.",https://my.clevelandclinic.org/health/diseases/24752-prolonged-labor
Should we wake the baby if he doesn't eat in the night?,There is a recommended nightly feeding schedule for babies.,5 (Very Plausible),TRUE,Feeding Guide for the First Year | Johns Hopkins Medicine,"In the early days after a baby's birth, the mother should plan to breast-feed every two to three hours, including overnight.",https://www.hopkinsmedicine.org/health/wellness-and-prevention/feeding-guide-for-the-first-year
,"It may be harmful for a baby to eat less than a ""standard"" amount.",4,TRUE,Feeding Guide for the First Year | Johns Hopkins Medicine,"Follow your child's feeding cues and resist forcing a schedule. Instead, rely on keeping track of wet diapers and your child's growth to judge whether he or she is receiving enough breast milk. A mother's milk changes as the infant grows, and feeding habits change as well in order to best meet a child's needs. If you have any questions about whether your child is receiving enough breast milk, ask your health care provider.",https://www.hopkinsmedicine.org/health/wellness-and-prevention/feeding-guide-for-the-first-year
,There may be health issues associated with a baby not eating in the night.,5 (Very Plausible),TRUE,Newborn sleep: Should I wake my baby for feedings? - Mayo Clinic,"Most newborns need eight to 12 feedings a day — about one feeding every two to three hours. While waking up a sleeping baby might seem like a bad idea, frequent feedings early on are important for a couple of reasons: crying is a late sign of hunger, and frequent feedings support early breast-feeding. ",https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/expert-answers/newborn/faq-20057752
,It may be dangerous for a baby to not sleep in the night.,3,FALSE,Getting your baby to sleep through the night: The good (and maybe not-so-good) news - Harvard Health,"According to a study published in the journal Pediatrics, if your baby doesn't sleep through the night at 6 months, or even at 12 months, it's perfectly normal.","https://www.health.harvard.edu/blog/getting-your-baby-to-sleep-through-the-night-the-good-and-maybe-not-so-good-news-2018111915411#:~:text=According%20to%20a%20study%20published%20in%20the%20journal,or%20even%20at%2012%20months%2C%20it%27s%20perfectly%20normal."
,Babies can eat as much or as little as they want to.,4,TRUE,How Often and How Much Should Your Baby Eat? - HealthyChildren.org,"One of the most common questions new parents have is how often their baby should eat. The best answer is surprisingly simple: in general, babies should be fed whenever they seem hungry.",https://www.healthychildren.org/English/ages-stages/baby/feeding-nutrition/Pages/how-often-and-how-much-should-your-baby-eat.aspx?_gl=1*1ca0qrl*_ga*MTE0MTA2NzY1OC4xNzAxOTEwOTA0*_ga_FD9D3XZVQQ*MTcwMTkxMDkwNC4xLjEuMTcwMTkxMDk3OS4wLjAuMA..
How long should I breastfeed my baby after birth?,There is a standard duration for breastfeeding a baby.,4,FALSE,How Much and How Often to Breastfeed | Nutrition | CDC,"Some feeding sessions may be long, and others short. That is okay. Babies will generally take what they need at each feeding and stop eating when they are full. They should seem content and drowsy after feeding when they have had enough milk.",https://www.cdc.gov/nutrition/infantandtoddlernutrition/breastfeeding/how-much-and-how-often.html
,Breastfeeding may be harmful after a certain duration.,3,FALSE,Frequently Asked Questions (FAQs) | Breastfeeding | CDC,"Mothers should be encouraged to breastfeed their children for at least 1 year. The longer an infant is breastfed, the greater the protection from certain illnesses and long-term diseases. The more months or years a woman breastfeeds (combined breastfeeding of all her children), the greater the benefits to her health as well.",https://www.cdc.gov/breastfeeding/faq/index.htm#howlong
,There is a preferred method of feeding a baby after birth.,4,TRUE,What are the best strategies for feeding? | NICHD - Eunice Kennedy Shriver National Institute of Child Health and Human Development (nih.gov),Infants should be fed breast milk exclusively for the first 6 months after birth. Exclusive breastfeeding means that the infant does not receive any additional foods (except vitamin D) or fluids unless medically recommended.,"https://www.nichd.nih.gov/health/topics/infantcare/conditioninfo/feeding#:~:text=Milk%20from%20the%20breast%20provides,to%20protect%20against%20some%20infections.&text=For%20women%20in%20the%20United,first%206%20months%20after%20birth."
,Breastfeeding is important for the health of a baby.,5 (Very Plausible),TRUE,Breastfeeding (who.int),"Breastmilk is the ideal food for infants. It is safe, clean and contains antibodies which help protect against many common childhood illnesses. Breastmilk provides all the energy and nutrients that the infant needs for the first months of life, and it continues to provide up to half or more of a child's nutritional needs during the second half of the first year, and up to one third during the second year of life.",https://www.who.int/health-topics/breastfeeding#tab=tab_1
,Breastfeeding is the preferred method of feeding a baby.,5 (Very Plausible),TRUE, https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/healthy-baby/art-20047741,"Breast milk is the ideal food for babies — with rare exceptions. If breastfeeding isn't possible, use infant formula. Healthy newborns don't need cereal, water, juice or other fluids.", https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/healthy-baby/art-20047741
At what time does first tooth appear?,There is a standard age for the first tooth to appear.,5 (Very Plausible),TRUE,Teething (Teething Syndrome): Symptoms & Tooth Eruption Chart (clevelandclinic.org),Primary teeth (baby teeth) usually start coming in between the ages of 6 and 12 months.,https://my.clevelandclinic.org/health/articles/11179-teething-teething-syndrome
,"If my baby's first tooth has not appeared by a standard age, it may be indicative of a health issue.",5 (Very Plausible),TRUE,When to Worry About Baby Teeth Not Coming In | Junior Smiles of Stafford,"It is typically recommended that parents take their children to see a dentist if they notice any changes in the rate of tooth growth. However, this could signify something more serious, such as an infection or nutritional deficiency.",https://juniorsmilesofstafford.com/blog/when-to-worry-about-baby-teeth-not-coming-in/
How can I prevent my child from overeating?,Overeating may be harmful to my child.,4,TRUE,Quick Facts: Eating Problems in Young Children - MSD Manual Consumer Version (msdmanuals.com),"If overeating leads to obesity, this can cause health problems such as heart disease and diabetes. ",https://www.msdmanuals.com/home/quick-facts-children-s-health-issues/behavioral-problems-in-children/eating-problems-in-young-children
,There may be a standard amount of food that my child should eat.,4,TRUE,Serving Sizes for Toddlers - HealthyChildren.org,"Each day, a child between ages 1 and 3 years needs about 40 calories for every inch of height. This means that a toddler who measures 32 inches in height, for example, should be taking in an average of about 1,300 calories a day. However, the amount varies with each child's build and activity level.",https://www.healthychildren.org/English/ages-stages/toddler/nutrition/Pages/Serving-Sizes-for-Toddlers.aspx
,"It may be harmful for my child to eat more than the ""standard"" amount.",3,TRUE,Quick Facts: Eating Problems in Young Children - MSD Manual Consumer Version (msdmanuals.com),"If overeating leads to obesity, this can cause health problems such as heart disease and diabetes. ",https://www.msdmanuals.com/home/quick-facts-children-s-health-issues/behavioral-problems-in-children/eating-problems-in-young-children
,There may be a way to tell if my child is overeating.,3,Unsure,Portion Control: Serving Size Chart for Kids - Children's Health (childrens.com),"Use this portion size chart to help determine how many servings of grains, vegetables, fruits, dairy and protein your child should be eating daily.",https://www.childrens.com/health-wellness/recommended-serving-size-by-age
,Overeating may be indicative of a health issue.,3,TRUE,Binge-eating disorder - Symptoms and causes - Mayo Clinic,Binge-eating disorder is a serious eating disorder in which you frequently consume unusually large amounts of food and feel unable to stop eating.,https://www.mayoclinic.org/diseases-conditions/binge-eating-disorder/symptoms-causes/syc-20353627
,My child may not be able to eat as much as they want to.,3,FALSE,https://firststepnutrition.com/blog/toddler-eating-too-much,"Children are the best regulators of their appetites. Children's appetite depends significantly on their growth rates, teething, illness, physical activity etc. ",https://firststepnutrition.com/blog/toddler-eating-too-much
How many dirty diapers should a baby have at 4 months?,There is a standard amount of dirty diapers that a baby should have at 4 months.,4,FALSE,Your Child's Checkup: 4 Months (for Parents) - Nemours KidsHealth,"Babies this age should have several wet diapers a day and regular bowel movements. Some may poop every day; others may poop every few days. This is normal as long as the poop is soft. Let your doctor know if it gets hard, dry, or difficult to pass.","https://kidshealth.org/en/parents/checkup-4mos.html#:~:text=Babies%20this%20age%20should%20have,dry%2C%20or%20difficult%20to%20pass."
,Having a different number of dirty diapers than the standard at 4 months may indicate a health issue.,4,FALSE,Your Child's Checkup: 4 Months (for Parents) - Nemours KidsHealth,"Babies this age should have several wet diapers a day and regular bowel movements. Some may poop every day; others may poop every few days. This is normal as long as the poop is soft. Let your doctor know if it gets hard, dry, or difficult to pass.","https://kidshealth.org/en/parents/checkup-4mos.html#:~:text=Babies%20this%20age%20should%20have,dry%2C%20or%20difficult%20to%20pass."
,There is a way to know if my baby is pooping enough at 4 months.,5 (Very Plausible),TRUE,Your Child's Checkup: 4 Months (for Parents) - Nemours KidsHealth,"Babies this age should have several wet diapers a day and regular bowel movements. Some may poop every day; others may poop every few days. This is normal as long as the poop is soft. Let your doctor know if it gets hard, dry, or difficult to pass.","https://kidshealth.org/en/parents/checkup-4mos.html#:~:text=Babies%20this%20age%20should%20have,dry%2C%20or%20difficult%20to%20pass."
,There is a way to know if my baby is eating enough at 4 months.,4,TRUE,Signs Baby Isn't Getting Enough Breastmilk (llli.org),"Most breastfeeding/chestfeeding issues, including low supply, can be solved more easily if they are addressed sooner rather than later. Even if you are unsure whether or not there is a problem, talking to a La Leche League Leader or lactation consultant can be helpful.","https://llli.org/breastfeeding-info/is-baby-getting-enough/#:~:text=What%20are%20some%20signs%20that,then%20often%20relax%20and%20open."
,I can potentially change the number of dirty diapers my baby produces.,2,FALSE,Diaper rash - Diagnosis & treatment - Mayo Clinic,The best way to keep your baby's diaper area clean and dry is by changing wet or soiled diapers as soon as you can. ,https://www.mayoclinic.org/diseases-conditions/diaper-rash/diagnosis-treatment/drc-20371641
How can I get my baby to take a bottle?,Bottle feeding may be beneficial for my baby.,4,TRUE,The Benefits of Bottle Feeding | Better Brains for Babies,"There are many benefits to bottle-feeding, some of which include increased flexibility for the mother and the opportunity for other family members to bond with the infant. Additionally, some infants are unable to digest certain components of human milk, and therefore need to be bottle-fed an infant formula.",https://www.bbbgeorgia.org/the-benefits-of-bottle-feeding
,There are tricks that can be used to get my baby to take a bottle.,5 (Very Plausible),TRUE,Bottles and Other Tools - How to Get Baby to Take a Bottle (llli.org),"There are different techniques to try encouraging bottle feeding, including wrapping the bottle in something that smells like the mother, trying skin to skin contact with feeing with a bottle, and varying the temperature of the milk or the nipple. ",https://llli.org/breastfeeding-info/bottles/
,There are benefits to bottle feeding.,4,TRUE,Choosing Between Breast or Bottle-Feeding | Americord Registry (americordblood.com),"There are many benefits to bottle feeding, including easier to feed in public, more caregivers can help with feeidng, and you know how many ounces baby is taking in, ",https://www.americordblood.com/articles/breastmilk-and-feeding
,There may be reasons why I cannot breastfeed my baby.,5 (Very Plausible),TRUE,Barriers to Breastfeeding in the United States - The Surgeon General's Call to Action to Support Breastfeeding - NCBI Bookshelf (nih.gov),"Frequently cited problems with breastfeeding include sore nipples, engorged breasts, mastitis, leaking milk, pain, and failure to latch on by the infant.",https://www.ncbi.nlm.nih.gov/books/NBK52688/
,There is a way to know how to feed my baby.,5 (Very Plausible),TRUE,Bottles and Other Tools - How to Get Baby to Take a Bottle (llli.org),"Hold the baby comfortably, but not lying in the crook of your arm.  Babies who are bottle-fed lying on their backs can end up taking too much milk, too quickly.",https://llli.org/breastfeeding-info/bottles/
What is a good lotion for baby skin?,Lotion may be beneficial for my baby's skin.,4,TRUE,How to treat baby eczema - Mayo Clinic,"If your baby has eczema, you should moisturize several times per day. After a bath of no more than 15 minutes, rinse completely, gently pat your baby dry and apply a fragrance-free cream or ointment such as petroleum jelly (Vaseline), while the skin is still damp.",https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/expert-answers/baby-eczema/faq-20450999
,There are ways to protect my baby's skin.,5 (Very Plausible),TRUE,How to treat baby eczema - Mayo Clinic,Baby eczema signs and symptoms may also be eased by avoiding irritants — such as itchy fabric and harsh soaps — as well as extremes in temperature.,https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/expert-answers/baby-eczema/faq-20450999
,There is a way to know if my baby needs lotion.,4,TRUE,Baby bath basics: A parent's guide - Mayo Clinic,"Most newborns don't need lotion after a bath. If your baby's skin is very dry, apply a small amount of unscented baby moisturizer to the dry areas. The massage might make your baby feel good. If dryness continues, you might be bathing your baby too often.","https://www.mayoclinic.org/healthy-lifestyle/infant-and-toddler-health/in-depth/healthy-baby/art-20044438#:~:text=Most%20newborns%20don%27t%20need,bathing%20your%20baby%20too%20often."
,There may be a standard age to start using lotion on my baby.,3,Unsure,Common skin conditions in babies - Mayo Clinic Press,"There are certain skin conditions in which lotoin is recommended on infants, and others where it is not. It depends on the condition. ",https://mcpress.mayoclinic.org/parenting/common-skin-conditions-in-babies/
,There may be potential dangers in using lotion on my baby if they are too young.,5 (Very Plausible),TRUE,Baby acne - Diagnosis & treatment - Mayo Clinic,"Avoid using lotions, ointments or oils. Such products can make baby acne worse.",https://www.mayoclinic.org/diseases-conditions/baby-acne/diagnosis-treatment/drc-20369885
,Some lotions may be more harmful to my baby than others.,5 (Very Plausible),TRUE,Common skin conditions in babies - Mayo Clinic Press,Use a fragrance-free moisturizer or ointment such as petroleum jelly right after patting baby dry following a bath. This helps lock moisture from the bath into baby's skin. Even a light scent could be irritating to baby's skin. ,https://mcpress.mayoclinic.org/parenting/common-skin-conditions-in-babies/
Does a baby get nightmares?,Babies can dream.,3,Unsure,https://health.clevelandclinic.org/nightmares-in-children,"But it's a tough area to study. Babies and younger toddlers can't readily express their fears and dreams, so we can't know for sure what they're experiencing in their sleep.",https://health.clevelandclinic.org/nightmares-in-children
,A baby's sleep cycle may be different from an adult's sleep cycle.,5 (Very Plausible),TRUE,Good sleep habits in infants and young children - Mayo Clinic Press,"By 4 to 6 months, their sleep patterns are becoming more and more like those of adults.",https://mcpress.mayoclinic.org/parenting/good-sleep-habits-in-infants-and-young-children/
,Nightmares may be harmful to my baby.,4,TRUE,When Do Kids Start Having Nightmares? (clevelandclinic.org),"Nightmares in children can cause a cycle of sleeplessness,” says pediatric psychologist Catrina Litzenburg, PhD. “Nightmares can lead to a fear of the dark or a fear of sleeping. That fear can mean they get less sleep. But being overtired can lead to nightmares. It's a vicious circle.”",https://health.clevelandclinic.org/nightmares-in-children
,There is a way to know if my baby is having a nightmare.,3,FALSE,When Do Kids Start Having Nightmares? (clevelandclinic.org),"According to the Pediatric Sleep Council, researchers don't think that babies have nightmares. It's common for infants and toddlers to cry out when they wake during the night, but that doesn't necessarily mean they're having a nightmare.",https://health.clevelandclinic.org/nightmares-in-children
,There may be a recommended action to take if my baby has a nightmare.,2,FALSE,When Do Kids Start Having Nightmares? (clevelandclinic.org),"According to the Pediatric Sleep Council, researchers don't think that babies have nightmares. It's common for infants and toddlers to cry out when they wake during the night, but that doesn't necessarily mean they're having a nightmare.",https://health.clevelandclinic.org/nightmares-in-children
Can babies sleep with a pillow?,There is a recommended way for babies to sleep.,5 (Very Plausible),TRUE,Baby and toddler safety - NHS (www.nhs.uk),Babies should always sleep on their back with their feet at the foot of their cot.,https://www.nhs.uk/conditions/baby/first-aid-and-safety/safety/baby-and-toddler-safety/
,Sleeping with a pillow may have possible effects on my baby.,5 (Very Plausible),TRUE,Baby and toddler safety - NHS (www.nhs.uk),"Do not use pillows or duvets with babies under the age of 1, as they can suffocate if their face gets smothered. They won't be able to push the duvet away.",https://www.nhs.uk/conditions/baby/first-aid-and-safety/safety/baby-and-toddler-safety/
,There may be an age at which sleeping with pillows is dangerous for my baby.,5 (Very Plausible),TRUE,Baby and toddler safety - NHS (www.nhs.uk),"Do not use pillows or duvets with babies under the age of 1, as they can suffocate if their face gets smothered. They won't be able to push the duvet away.",https://www.nhs.uk/conditions/baby/first-aid-and-safety/safety/baby-and-toddler-safety/
,Sleeping with a pillow may be dangerous for my baby.,5 (Very Plausible),TRUE,Baby and toddler safety - NHS (www.nhs.uk),"Do not use pillows or duvets with babies under the age of 1, as they can suffocate if their face gets smothered. They won't be able to push the duvet away.",https://www.nhs.uk/conditions/baby/first-aid-and-safety/safety/baby-and-toddler-safety/
How many times a day should my toddler have a glass of milk?,There is a standard amount of milk that toddlers should drink.,5 (Very Plausible),TRUE,Recommended Drinks for Children Age 5 & Younger - HealthyChildren.org,There are recommended amounts of milk for each age. ,https://www.healthychildren.org/English/healthy-living/nutrition/Pages/recommended-drinks-for-young-children-ages-0-5.aspx
,Drinking more than the standard amount of milk may be harmful to a toddler.,3,TRUE,https://riseandshine.childrensnational.org/is-your-child-drinking-too-much-milk/,too much milk can lead to health problems such as iron deficiency anemia and protein loss from the gut.,https://riseandshine.childrensnational.org/is-your-child-drinking-too-much-milk/
,There are different types of milk that toddlers should drink at different ages.,4,TRUE,https://www.childrens.com/health-wellness/what-is-the-best-milk-for-children,"children under the age 5 should avoid plant-based milks. Unless a child has dietary restrictions, cow's milk is recommended for children ages 12 months and older to help supply protein, calcium, vitamin D and other nutrients.",https://www.childrens.com/health-wellness/what-is-the-best-milk-for-children
,There are ingredients in milk that are beneficial to toddlers.,5 (Very Plausible),TRUE,Recommended Drinks for Children Age 5 & Younger - HealthyChildren.org,"Milk provides calcium, vitamin D, protein, vitamin A, and zinc―all essential for healthy growth and development.",https://www.healthychildren.org/English/healthy-living/nutrition/Pages/recommended-drinks-for-young-children-ages-0-5.aspx
,There may be a recommended amount of milk that toddlers should drink at different ages.,5 (Very Plausible),TRUE,Recommended Drinks for Children Age 5 & Younger - HealthyChildren.org,There are recommended amounts of milk for each age. ,https://www.healthychildren.org/English/healthy-living/nutrition/Pages/recommended-drinks-for-young-children-ages-0-5.aspx
What feelings can babies feel?,Babies can feel feelings.,5 (Very Plausible),TRUE,Emotional & Social Development in Babies: Birth to 3 Months - HealthyChildren.org,"During their first month, they'll experi­ment with primitive grins and grimaces. Then, during the second month, these movements will turn to genuine signals of pleasure and friendliness.",https://www.healthychildren.org/English/ages-stages/baby/Pages/Emotional-and-Social-Development-Birth-to-3-Months.aspx
,Babies can differentiate between feelings.,5 (Very Plausible),TRUE,Emotional & Social Development in Babies: Birth to 3 Months - HealthyChildren.org,Enjoys playing with other people and may cry when playing stops,https://www.healthychildren.org/English/ages-stages/baby/Pages/Emotional-and-Social-Development-Birth-to-3-Months.aspx
,Babies may have feelings in the womb.,4,TRUE,Emotional & Social Development in Babies: Birth to 3 Months - HealthyChildren.org,"All throughout pregnancy, your baby is constantly receiving messages from you, whether it's the sound of your heartbeat, or the music you're playing for your belly. But did you know that they're also receiving chemical, hormonal signals through the placenta? These signals include ones connected directly to your emotional state. If you're very sad, or suffering from depression, your baby experiences those feelings as well. Your emotional state affects your baby's development for a significant portion of their life.",https://www.healthychildren.org/English/ages-stages/baby/Pages/Emotional-and-Social-Development-Birth-to-3-Months.aspx
,Babies can feel different things during different stages of fetal development.,5 (Very Plausible),TRUE,Womb with a view: Sensory development in utero | Your Pregnancy Matters | UT Southwestern Medical Center,"However, brain scans on unborn infants suggest fetuses do not sense pain until after 30 weeks, when the somatosensory neural pathways finish developing. By the mid-third trimester, however, the baby is able to appreciate a full range of sensations, including heat, cold, pressure, and pain in every part of the body.",https://utswmed.org/medblog/sensory-development-utero/
What to do if my infant has an upset tummy?,There are signs that can help identify an upset tummy in infants.,4,TRUE,Abdominal Pain in Infants: 8 Possible Reasons Your Baby's Tummy Hurts - HealthyChildren.org,"While your baby can't yet tell you when their tummy hurts, you may notice some signs of discomfort. They may be extra fussy and squirmy, for example, and have a change in their bowel movement, sleeping or eating patterns.","https://www.healthychildren.org/English/health-issues/conditions/abdominal/Pages/Abdominal-Pains-in-Infants.aspx#:~:text=Holding%20infants%20stomach%20down%20and,these%20are%20not%20always%20helpful."
,The signs of an upset tummy may be different in infants compared to adults.,3,TRUE,https://www.nhs.uk/conditions/diarrhoea-and-vomiting/,Your child stops breast or bottle feeding while they're ill or a child under 5 years has signs of dehydration - such as fewer wet nappies,https://www.nhs.uk/conditions/diarrhoea-and-vomiting/
